"card_id","card_name","set_id","price_euros","rarity","artist"
"smp-SM08","Litten","smp",0.42,"Promo","Kouki Saitou"
"smp-SM09","Togedemaru","smp",0.6,"Promo","match"
"smp-SM10","Shiinotic","smp",0,"Promo","Mizue"
"smp-SM100","Lucario-GX","smp",3.6,"Promo","5ban Graphics"
"smp-SM101","Dawn Wings Necrozma-GX","smp",2.31,"Promo","5ban Graphics"
"smp-SM102","Dusk Mane Necrozma-GX","smp",2.58,"Promo","5ban Graphics"
"smp-SM103","Lunala-GX","smp",5.99,"Promo","PLANETA"
"smp-SM103a","Lunala-GX","smp",5.7,"Promo","PLANETA Igarashi"
"smp-SM104","Solgaleo-GX","smp",5.61,"Promo","PLANETA"
"smp-SM104a","Solgaleo-GX","smp",9.47,"Promo","PLANETA Igarashi"
"smp-SM105","Lycanroc","smp",1.65,"Promo","Shin Nagasawa"
"smp-SM106","Dawn Wings Necrozma","smp",1.32,"Promo","Shin Nagasawa"
"smp-SM107","Dusk Mane Necrozma","smp",1.7,"Promo","Shin Nagasawa"
"smp-SM108","Ash's Pikachu","smp",8.23,"Promo","2017 Pikachu Project"
"smp-SM109","Ash's Pikachu","smp",7.42,"Promo","2017 Pikachu Project"
"smp-SM11","Bruxish","smp",14.99,"Promo","Mizue"
"smp-SM110","Ash's Pikachu","smp",6.17,"Promo","2017 Pikachu Project"
"smp-SM111","Ash's Pikachu","smp",7.07,"Promo","2017 Pikachu Project"
"smp-SM112","Ash's Pikachu","smp",8.2,"Promo","2017 Pikachu Project"
"smp-SM113","Ash's Pikachu","smp",6.05,"Promo","2017 Pikachu Project"
"smp-SM114","Ash's Pikachu","smp",6.44,"Promo","2017 Pikachu Project"
"smp-SM115","Pheromosa","smp",0,"Promo","You Iribi"
"smp-SM116","Xurkitree","smp",4.89,"Promo","TOKIYA"
"smp-SM117","Malamar","smp",19.25,"Promo","Shin Nagasawa"
"smp-SM118","Lycanroc","smp",4.49,"Promo","sui"
"smp-SM119","Exeggcute","smp",3.48,"Promo","OOYAMA"
"smp-SM12","Passimian","smp",10,"Promo","Naoki Saito"
"smp-SM120","Rockruff","smp",0,"Promo","Hideki Ishikawa"
"smp-SM121","Raikou-GX","smp",4.53,"Promo","5ban Graphics"
"smp-SM122","Zygarde-GX","smp",3.12,"Promo","5ban Graphics"
"smp-SM123","Dawn Wings Necrozma","smp",1.27,"Promo","nagimiso"
"smp-SM124","Dusk Mane Necrozma","smp",3.7,"Promo","nagimiso"
"smp-SM125","Naganadel-GX","smp",2.94,"Promo","5ban Graphics"
"smp-SM126","Ultra Necrozma-GX","smp",6.53,"Promo","PLANETA"
"smp-SM127","Alolan Sandslash","smp",2.81,"Promo","kirisAki"
"smp-SM128","Alolan Ninetales","smp",4,"Promo","kirisAki"
"smp-SM129","Kyogre","smp",0,"Promo","Anesaki Dynamic"
"smp-SM13","Oranguru","smp",19.89,"Promo","Mitsuhiro Arita"
"smp-SM130","Manectric","smp",3.6,"Promo","Ryota Murayama"
"smp-SM131","Celesteela","smp",2.5,"Promo","Masakazu Fukuda"
"smp-SM132","Delcatty","smp",3.22,"Promo","0313"
"smp-SM133","Thundurus-GX","smp",3.88,"Promo","5ban Graphics"
"smp-SM134","Tornadus-GX","smp",3.01,"Promo","5ban Graphics"
"smp-SM135","Latias","smp",2.04,"Promo","Kouki Saitou"
"smp-SM136","Latios","smp",1.64,"Promo","Kouki Saitou"
"smp-SM137","Reshiram-GX","smp",3.38,"Promo","PLANETA Otani"
"smp-SM138","Zekrom-GX","smp",4.68,"Promo","5ban Graphics"
"smp-SM139","Salamence-GX","smp",8.49,"Promo","5ban Graphics"
"smp-SM14","Lycanroc-GX","smp",1.42,"Promo","5ban Graphics"
"smp-SM140","Salamence","smp",7.47,"Promo","kawayoo"
"smp-SM141","White Kyurem-GX","smp",8,"Promo","5ban Graphics"
"smp-SM142","Kyurem","smp",6,"Promo","Masakazu Fukuda"
"smp-SM143","Moltres","smp",0,"Promo","Hitoshi Ariga"
"smp-SM144","Articuno","smp",9.5,"Promo","Hitoshi Ariga"
"smp-SM145","Zapdos","smp",5.98,"Promo","Hitoshi Ariga"
"smp-SM146","Leafeon-GX","smp",5.46,"Promo","5ban Graphics"
"smp-SM147","Glaceon-GX","smp",3.72,"Promo","5ban Graphics"
"smp-SM149","Suicune","smp",44.49,"Promo","Kouki Saitou"
"smp-SM15","Zygarde","smp",0.56,"Promo","kawayoo"
"smp-SM150","Raikou","smp",15.32,"Promo","nagimiso"
"smp-SM151","Giratina","smp",22.33,"Promo","Shin Nagasawa"
"smp-SM152","Tapu Lele","smp",3.49,"Promo","HYOGONOSUKE"
"smp-SM153","Rowlet","smp",2.21,"Promo","Masakazu Fukuda"
"smp-SM154","Salandit","smp",2.5,"Promo","Naoki Saito"
"smp-SM155","Kingdra-GX","smp",5.01,"Promo","5ban Graphics"
"smp-SM156","Dragonite-GX","smp",13.38,"Promo","5ban Graphics"
"smp-SM157","Pikachu","smp",7.75,"Promo","Megumi Mizutani"
"smp-SM158","Charizard","smp",49.96,"Promo","Anesaki Dynamic"
"smp-SM159","Zapdos","smp",5,"Promo","Misa Tsutsui"
"smp-SM16","Solgaleo-GX","smp",1.21,"Promo","5ban Graphics"
"smp-SM160","Nidoqueen","smp",4.49,"Promo","Midori Harada"
"smp-SM161","Jirachi","smp",43.94,"Promo","Mizue"
"smp-SM162","Pikachu","smp",19.06,"Promo","Saya Tsuruta"
"smp-SM163","Mimikyu","smp",5.84,"Promo","Saya Tsuruta"
"smp-SM164","Deoxys","smp",2.46,"Promo","You Iribi"
"smp-SM165","Ultra Necrozma","smp",1.99,"Promo","Shin Nagasawa"
"smp-SM166","Magikarp & Wailord-GX","smp",10.88,"Promo","Mitsuhiro Arita"
"smp-SM167","Celebi & Venusaur-GX","smp",26.3,"Promo","Shin Nagasawa"
"smp-SM168","Pikachu & Zekrom-GX","smp",68.88,"Promo","kawayoo"
"smp-SM169","Eevee & Snorlax-GX","smp",38.95,"Promo","Tomokazu Komiya"
"smp-SM17","Lunala-GX","smp",2.19,"Promo","5ban Graphics"
"smp-SM171","Flareon-GX","smp",7.42,"Promo","PLANETA Otani"
"smp-SM172","Vaporeon-GX","smp",7.12,"Promo","PLANETA Otani"
"smp-SM173","Jolteon-GX","smp",5.01,"Promo","PLANETA Otani"
"smp-SM174","Eevee-GX","smp",23.83,"Promo","PLANETA Otani"
"smp-SM175","Eevee-GX","smp",22.8,"Promo","PLANETA Otani"
"smp-SM176","Eevee-GX","smp",59.99,"Promo","PLANETA Otani"
"smp-SM177","Meltan","smp",1.22,"Promo","Shin Nagasawa"
"smp-SM178","Melmetal-GX","smp",2.2,"Promo","PLANETA Otani"
"smp-SM179","Volcanion","smp",5,"Promo","Hasuno"
"smp-SM18","Alolan Sandslash","smp",0,"Promo","TOKIYA"
"smp-SM180","Stakataka","smp",13.11,"Promo","Hiroki Asanuma"
"smp-SM181","Melmetal","smp",21.25,"Promo","TOKIYA"
"smp-SM182","Persian","smp",11.75,"Promo","tetsuya koizumi"
"smp-SM183","Pikachu","smp",4.87,"Promo","Aya Kusube"
"smp-SM184","Eevee","smp",2.94,"Promo","Mizue"
"smp-SM185","Typhlosion","smp",1.85,"Promo","Hideki Ishikawa"
"smp-SM186","Flareon","smp",1.99,"Promo","Shin Nagasawa"
"smp-SM187","Alolan Marowak-GX","smp",4.8,"Promo","5ban Graphics"
"smp-SM188","Kangaskhan-GX","smp",3.33,"Promo","aky CG Works"
"smp-SM189","Blastoise-GX","smp",8.46,"Promo","sadaji"
"smp-SM19","Oricorio","smp",11.95,"Promo","TOKIYA"
"smp-SM190","Detective Pikachu","smp",3.86,"Promo","Framestore"
"smp-SM191","Mewtwo & Mew-GX","smp",87.21,"Promo","sui"
"smp-SM192","Lucario & Melmetal-GX","smp",24.81,"Promo","nagimiso"
"smp-SM193","Garchomp & Giratina-GX","smp",59.7,"Promo","Anesaki Dynamic"
"smp-SM194","Detective Pikachu","smp",5.73,"Promo","MPC Film"
"smp-SM195","Charizard-GX","smp",11.96,"Promo","Framestore"
"smp-SM196","Mewtwo-GX","smp",7.48,"Promo","MPC Film"
"smp-SM197","Greninja-GX","smp",5.25,"Promo","MPC Film"
"smp-SM198","Bulbasaur","smp",5.35,"Promo","MPC Film"
"smp-SM199","Psyduck","smp",3.38,"Promo","Framestore"
"smp-SM20","Mudsdale","smp",9.99,"Promo","Mitsuhiro Arita"
"smp-SM200","Snubbull","smp",5.47,"Promo","Framestore"
"smp-SM201","Reshiram & Charizard-GX","smp",25.78,"Promo","Ryota Murayama"
"smp-SM202","Amoonguss","smp",3.25,"Promo","MAHOU"
"smp-SM203","Tapu Fini","smp",2,"Promo","Ryuta Fuse"
"smp-SM204","Necrozma","smp",3.24,"Promo","Hasuno"
"smp-SM205","Terrakion","smp",2.98,"Promo","Shin Nagasawa"
"smp-SM206","Pikachu","smp",5.45,"Promo","Akira Komayama"
"smp-SM207","Sudowoodo","smp",1.5,"Promo","Akira Komayama"
"smp-SM208","Vikavolt","smp",0.41,"Promo","Misa Tsutsui"
"smp-SM209","Stakataka","smp",1.25,"Promo","Shin Nagasawa"
"smp-SM21","Drampa","smp",0,"Promo","match"
"smp-SM210","Moltres & Zapdos & Articuno-GX","smp",15.33,"Promo","HYOGONOSUKE"
"smp-SM211","Charizard-GX","smp",4.27,"Promo","aky CG Works"
"smp-SM212","Gyarados-GX","smp",1,"Promo","5ban Graphics"
"smp-SM213","Raichu-GX","smp",1.14,"Promo","5ban Graphics"
"smp-SM214","Mewtwo","smp",3.67,"Promo","kawayoo"
"smp-SM215","Mew","smp",4.54,"Promo","Masakazu Fukuda"
"smp-SM216","Porygon-Z-GX","smp",1.7,"Promo","PLANETA Tsuji"
"smp-SM217","Trevenant & Dusknoir-GX","smp",4.57,"Promo","Mitsuhiro Arita"
"smp-SM218","Buzzwole","smp",3.19,"Promo","Kouki Saitou"
"smp-SM219","Entei","smp",11.71,"Promo","Ryuta Fuse"
"smp-SM22","Rowlet","smp",0.81,"Promo","5ban Graphics"
"smp-SM220","Phione","smp",0,"Promo","Kagemaru Himeno"
"smp-SM221","Blacephalon","smp",3.49,"Promo","Shin Nagasawa"
"smp-SM222","Mismagius","smp",0.8,"Promo","Sumiyoshi Kizuki"
"smp-SM223","Terrakion","smp",0.77,"Promo","Masakazu Fukuda"
"smp-SM224","Celebi","smp",1.33,"Promo","Mizue"
"smp-SM225","Victini","smp",0.67,"Promo","nagimiso"
"smp-SM226","Charizard","smp",14.03,"Promo","2019 Pikachu Project"
"smp-SM227","Pikachu","smp",13.44,"Promo","2019 Pikachu Project"
"smp-SM228","Armored Mewtwo","smp",21.26,"Promo","2019 Pikachu Project"
"smp-SM229","Venusaur & Snivy-GX","smp",11.45,"Promo","Yuka Morii"
"smp-SM23","Litten","smp",0.78,"Promo","5ban Graphics"
"smp-SM230","Charizard & Braixen-GX","smp",20.18,"Promo","Kagemaru Himeno"
"smp-SM232","Pikachu-GX","smp",8.81,"Promo","aky CG Works"
"smp-SM233","Eevee-GX","smp",11.45,"Promo","Q-rais"
"smp-SM234","Pikachu","smp",5,"Promo","Naoki Saito"
"smp-SM235","Eevee","smp",4.1,"Promo","kirisAki"
"smp-SM236","Alolan Sandslash-GX","smp",2.17,"Promo","5ban Graphics"
"smp-SM237","Leafeon","smp",5.01,"Promo","chibi"
"smp-SM238","Glaceon","smp",3.05,"Promo","Mizue"
"smp-SM239","Carracosta-GX","smp",1.77,"Promo","PLANETA Tsuji"
"smp-SM24","Popplio","smp",1.11,"Promo","5ban Graphics"
"smp-SM240","Espeon & Deoxys-GX","smp",24.67,"Promo","Hasuno"
"smp-SM241","Umbreon & Darkrai-GX","smp",44.88,"Promo","so-taro"
"smp-SM242","Eevee-GX","smp",7.2,"Promo","aky CG Works"
"smp-SM243","Regigigas","smp",0.64,"Promo","Ryuta Fuse"
"smp-SM244","Aipom","smp",0.69,"Promo","Shibuzoh."
"smp-SM245","Mismagius","smp",1.69,"Promo","NC Empire"
"smp-SM247","Reshiram & Charizard-GX","smp",14.78,"Promo","aky CG Works"
"smp-SM248","Pikachu & Zekrom-GX","smp",7.28,"Promo","5ban Graphics"
"smp-SM25","Lurantis","smp",0.63,"Promo","Mitsuhiro Arita"
"smp-SM26","Tsareena","smp",0.38,"Promo","Naoki Saito"
"smp-SM27","Turtonator","smp",0.56,"Promo","TOKIYA"
"smp-SM28","Vikavolt","smp",0.51,"Promo","Shin Nagasawa"
"smp-SM29","Mimikyu","smp",0.96,"Promo","Mitsuhiro Arita"
"smp-SM30","Tapu Koko","smp",0.81,"Promo","kirisAki"
"smp-SM30a","Tapu Koko","smp",2,"Promo","kirisAki"
"smp-SM31","Tapu Koko","smp",0.9,"Promo","kirisAki"
"smp-SM32","Tapu Bulu-GX","smp",1.33,"Promo","PLANETA"
"smp-SM33","Tapu Koko-GX","smp",1.51,"Promo","5ban Graphics"
"smp-SM34","Bewear-GX","smp",1.38,"Promo","5ban Graphics"
"smp-SM35","Espeon-GX","smp",19.33,"Promo","5ban Graphics"
"smp-SM36","Umbreon-GX","smp",26.71,"Promo","5ban Graphics"
"smp-SM37","Decidueye-GX","smp",7.49,"Promo","5ban Graphics"
"smp-SM38","Incineroar-GX","smp",5.91,"Promo","5ban Graphics"
"smp-SM39","Primarina-GX","smp",4.98,"Promo","5ban Graphics"
"smp-SM40","Jangmo-o","smp",0.62,"Promo","Naoki Saito"
"smp-SM41","Komala","smp",0.48,"Promo","nagimiso"
"smp-SM42","Cosmog","smp",0.49,"Promo","Megumi Mizutani"
"smp-SM43","Alolan Meowth","smp",0.4,"Promo","Megumi Mizutani"
"smp-SM44","Togedemaru","smp",0,"Promo","Sanosuke Sakuma"
"smp-SM45","Tapu Lele","smp",0.76,"Promo","You Iribi"
"smp-SM46","Seviper","smp",0,"Promo","Eri Yamaki"
"smp-SM47","Crabominable","smp",0,"Promo","Mitsuhiro Arita"
"smp-SM48","Zygarde","smp",0,"Promo","Masakazu Fukuda"
"smp-SM49","Bewear","smp",0,"Promo","Mitsuhiro Arita"
"smp-SM50","Tapu Koko-GX","smp",1.8,"Promo","5ban Graphics"
"smp-SM51","Alolan Meowth","smp",0,"Promo","sui"
"smp-SM52","Golisopod","smp",0.5,"Promo","Naoki Saito"
"smp-SM53","Dhelmise","smp",0,"Promo","Kouki Saitou"
"smp-SM54","Lucario","smp",0.7,"Promo","Anesaki Dynamic"
"smp-SM55","Decidueye","smp",0.49,"Promo","Kouki Saitou"
"smp-SM56","Tsareena-GX","smp",2.03,"Promo","5ban Graphics"
"smp-SM57","Ho-Oh-GX","smp",3.22,"Promo","5ban Graphics"
"smp-SM58","Necrozma-GX","smp",1.99,"Promo","5ban Graphics"
"smp-SM59","Marshadow-GX","smp",1.61,"Promo","5ban Graphics"
"smp-SM60","Charizard-GX","smp",15.49,"Promo","5ban Graphics"
"smp-SM61","Tapu Bulu","smp",1.64,"Promo","Megumi Mizutani"
"smp-SM62","Golisopod-GX","smp",0,"Promo","5ban Graphics"
"smp-SM63","Salazzle-GX","smp",0,"Promo","5ban Graphics"
"smp-SM64","Silvally","smp",1.08,"Promo","Mitsuhiro Arita"
"smp-SM65","Alolan Raichu","smp",0.87,"Promo","5ban Graphics"
"smp-SM66","Pheromosa-GX","smp",4.87,"Promo","5ban Graphics"
"smp-SM67","Celesteela-GX","smp",2.79,"Promo","5ban Graphics"
"smp-SM68","Xurkitree-GX","smp",4,"Promo","5ban Graphics"
"smp-SM69","Buzzwole-GX","smp",4,"Promo","5ban Graphics"
"smp-SM70","Shining Ho-Oh","smp",10.88,"Promo","Hitoshi Ariga"
"smp-SM71","Kommo-o-GX","smp",1.92,"Promo","5ban Graphics"
"smp-SM72","Alolan Raichu","smp",39.99,"Promo","Akira Komayama"
"smp-SM73","Salazzle","smp",0,"Promo","Shin Nagasawa"
"smp-SM74","Regirock","smp",25,"Promo","kawayoo"
"smp-SM75","Registeel","smp",0,"Promo","Mitsuhiro Arita"
"smp-SM76","Pikachu","smp",3.71,"Promo","match"
"smp-SM77","Mewtwo","smp",2.3,"Promo","Kouki Saitou"
"smp-SM79","Shining Celebi","smp",11.04,"Promo","Sanosuke Sakuma"
"smp-SM80","Ho-Oh-GX","smp",4.86,"Promo","5ban Graphics"
"smp-SM81","Pikachu","smp",6.4,"Promo","Sanosuke Sakuma"
"smp-SM82","Shining Lugia","smp",24.46,"Promo","Hitoshi Ariga"
"smp-SM83","Zorua","smp",0.55,"Promo","kodama"
"smp-SM84","Zoroark-GX","smp",1.74,"Promo","5ban Graphics"
"smp-SM85","Marshadow","smp",1.19,"Promo","Emi Ando"
"smp-SM86","Pikachu","smp",5.52,"Promo","kodama"
"smp-SM87","Latias","smp",1.77,"Promo","Mitsuhiro Arita"
"smp-SM88","Latios","smp",1.79,"Promo","Mitsuhiro Arita"
"smp-SM89","Zoroark","smp",0.46,"Promo","Misa Tsutsui"
"smp-SM90","Raichu-GX","smp",2.9,"Promo","5ban Graphics"
"smp-SM91","Silvally-GX","smp",2.44,"Promo","5ban Graphics"
"smp-SM92","Tapu Fini","smp",2.9,"Promo","Sanosuke Sakuma"
"smp-SM93","Marshadow","smp",0.4,"Promo","kirisAki"
"smp-SM94","Wash Rotom","smp",29.99,"Promo","Shigenori Negishi"
"smp-SM95","Lucario","smp",10.99,"Promo","Mitsuhiro Arita"
"smp-SM96","Heatran","smp",2,"Promo","tetsuya koizumi"
"smp-SM97","Gumshoos","smp",2.95,"Promo","nagimiso"
"smp-SM98","Pikachu","smp",8.31,"Promo","Saya Tsuruta"
"smp-SM99","Mimikyu","smp",0,"Promo","Megumi Mizutani"
"sv1-106","Houndstone","sv1",0.06,"Rare","Kouki Saitou"
"sv1-109","Annihilape","sv1",0.09,"Rare","Anesaki Dynamic"
"sv1-118","Hawlucha","sv1",0.22,"Rare","GOSSAN"
"sv1-122","Klawf","sv1",0.08,"Rare","nagimiso"
"sv1-123","Great Tusk ex","sv1",0.75,"Double Rare","5ban Graphics"
"sv1-124","Koraidon","sv1",0.11,"Rare","Kouki Saitou"
"sv1-125","Koraidon ex","sv1",2.32,"Double Rare","aky CG Works"
"sv1-131","Toxicroak ex","sv1",0.79,"Double Rare","Nisota Niso"
"sv1-134","Kingambit","sv1",0.08,"Rare","Anesaki Dynamic"
"sv1-142","Revavroom","sv1",0.22,"Rare","Anesaki Dynamic"
"sv1-143","Iron Treads ex","sv1",0.77,"Double Rare","5ban Graphics"
"sv1-15","Meowscarada","sv1",0.09,"Rare","Ryota Murayama"
"sv1-153","Indeedee","sv1",0.08,"Rare","Kagemaru Himeno"
"sv1-158","Oinkologne ex","sv1",0.58,"Double Rare","aky CG Works"
"sv1-164","Cyclizar","sv1",0.07,"Rare","Ryota Murayama"
"sv1-19","Spidops ex","sv1",0.83,"Double Rare","takuyoa"
"sv1-199","Tarountula","sv1",4.07,"Illustration Rare","Miki Tanaka"
"sv1-200","Dolliv","sv1",3.74,"Illustration Rare","Oswaldo KATO"
"sv1-201","Toedscool","sv1",3.98,"Illustration Rare","Akira Komayama"
"sv1-202","Scovillain","sv1",4.05,"Illustration Rare","KIYOTAKA OSHIYAMA"
"sv1-203","Armarouge","sv1",6.7,"Illustration Rare","nagimiso"
"sv1-204","Slowpoke","sv1",9.17,"Illustration Rare","Toshinao Aoki"
"sv1-205","Clauncher","sv1",4.17,"Illustration Rare","Shinya Komatsu"
"sv1-206","Wiglett","sv1",4.88,"Illustration Rare","You Iribi"
"sv1-207","Dondozo","sv1",5.5,"Illustration Rare","AKIRA EGAWA"
"sv1-208","Pachirisu","sv1",5.35,"Illustration Rare","zig"
"sv1-209","Pawmot","sv1",5.26,"Illustration Rare","Kouki Saitou"
"sv1-210","Drowzee","sv1",9.07,"Illustration Rare","Tomokazu Komiya"
"sv1-211","Ralts","sv1",13.33,"Illustration Rare","Jiro Sasumo"
"sv1-212","Kirlia","sv1",11.84,"Illustration Rare","Jiro Sasumo"
"sv1-213","Fidough","sv1",3.74,"Illustration Rare","Tika Matsuno"
"sv1-214","Greavard","sv1",5.23,"Illustration Rare","sowsow"
"sv1-215","Riolu","sv1",8.23,"Illustration Rare","Nelnal"
"sv1-216","Sandile","sv1",4.41,"Illustration Rare","Nurikabe"
"sv1-217","Klawf","sv1",3.83,"Illustration Rare","Mina Nakai"
"sv1-218","Mabosstiff","sv1",3.68,"Illustration Rare","OKACHEKE"
"sv1-219","Bombirdier","sv1",3.83,"Illustration Rare","Shibuzoh."
"sv1-220","Kingambit","sv1",5.4,"Illustration Rare","Shin Nagasawa"
"sv1-221","Starly","sv1",5.4,"Illustration Rare","saino misaki"
"sv1-222","Skwovet","sv1",5.32,"Illustration Rare","Teeziro"
"sv1-223","Spidops ex","sv1",1.95,"Ultra Rare","takuyoa"
"sv1-224","Arcanine ex","sv1",8.04,"Ultra Rare","5ban Graphics"
"sv1-225","Gyarados ex","sv1",6.93,"Ultra Rare","5ban Graphics"
"sv1-226","Magnezone ex","sv1",2.46,"Ultra Rare","PLANETA Tsuji"
"sv1-227","Miraidon ex","sv1",4.75,"Ultra Rare","5ban Graphics"
"sv1-228","Gardevoir ex","sv1",4.75,"Ultra Rare","N-DESIGN Inc."
"sv1-229","Banette ex","sv1",3.67,"Ultra Rare","PLANETA Mochizuki"
"sv1-23","Arboliva","sv1",0.07,"Rare","Kouki Saitou"
"sv1-230","Great Tusk ex","sv1",2.37,"Ultra Rare","5ban Graphics"
"sv1-231","Koraidon ex","sv1",4.11,"Ultra Rare","aky CG Works"
"sv1-232","Toxicroak ex","sv1",2.87,"Ultra Rare","PLANETA Hiiragi"
"sv1-233","Iron Treads ex","sv1",2.16,"Ultra Rare","5ban Graphics"
"sv1-234","Oinkologne ex","sv1",2.26,"Ultra Rare","aky CG Works"
"sv1-243","Spidops ex","sv1",3.07,"Special Illustration Rare","Miki Tanaka"
"sv1-244","Miraidon ex","sv1",21.61,"Special Illustration Rare","kantaro"
"sv1-245","Gardevoir ex","sv1",21.93,"Special Illustration Rare","Jiro Sasumo"
"sv1-246","Great Tusk ex","sv1",8.58,"Special Illustration Rare","Pani Kobayashi"
"sv1-247","Koraidon ex","sv1",18.26,"Special Illustration Rare","Ryota Murayama"
"sv1-248","Iron Treads ex","sv1",4.21,"Special Illustration Rare","KEIICHIRO ITO"
"sv1-253","Miraidon ex","sv1",10.64,"Hyper Rare","5ban Graphics"
"sv1-254","Koraidon ex","sv1",7.23,"Hyper Rare","aky CG Works"
"sv1-32","Arcanine ex","sv1",1.54,"Double Rare","5ban Graphics"
"sv1-38","Skeledirge","sv1",0.09,"Rare","nagimiso"
"sv1-41","Armarouge","sv1",0.11,"Rare","AKIRA EGAWA"
"sv1-43","Slowbro","sv1",0.09,"Rare","Shinji Kanda"
"sv1-45","Gyarados ex","sv1",1.77,"Double Rare","5ban Graphics"
"sv1-54","Quaquaval","sv1",0.16,"Rare","Kouki Saitou"
"sv1-61","Dondozo","sv1",0.06,"Rare","Souichirou Gunjima"
"sv1-65","Magnezone ex","sv1",0.81,"Double Rare","hncl"
"sv1-76","Pawmot","sv1",0.18,"Rare","Mizue"
"sv1-80","Miraidon","sv1",0.09,"Rare","Kouki Saitou"
"sv1-81","Miraidon ex","sv1",1.99,"Double Rare","5ban Graphics"
"sv1-86","Gardevoir ex","sv1",1.03,"Double Rare","N-DESIGN Inc."
"sv1-88","Banette ex","sv1",1.32,"Double Rare","PLANETA Mochizuki"
"sv1-96","Klefki","sv1",0.22,"Rare","GOSSAN"
"sv2-105","Tinkaton","sv2",0.12,"Rare","Kouki Saitou"
"sv2-11","Abomasnow","sv2",0.1,"Rare","Ryuta Fuse"
"sv2-113","Hariyama","sv2",0.08,"Rare","Hasuno"
"sv2-117","Lycanroc ex","sv2",1.02,"Double Rare","kawayoo"
"sv2-123","Garganacl","sv2",0.1,"Rare","Anesaki Dynamic"
"sv2-126","Glimmora","sv2",0.1,"Rare","Shin Nagasawa"
"sv2-127","Ting-Lu ex","sv2",0.85,"Double Rare","5ban Graphics"
"sv2-130","Paldean Clodsire ex","sv2",0.88,"Double Rare","PLANETA Mochizuki"
"sv2-134","Weavile","sv2",0.12,"Rare","saino misaki"
"sv2-135","Tyranitar","sv2",0.1,"Rare","hncl"
"sv2-136","Sableye","sv2",0.09,"Rare","Nagomi Nijo"
"sv2-140","Hydreigon","sv2",0.12,"Rare","Teeziro"
"sv2-15","Meowscarada ex","sv2",1.19,"Double Rare","5ban Graphics"
"sv2-150","Copperajah ex","sv2",0.79,"Double Rare","Uta"
"sv2-151","Orthworm","sv2",0.1,"Rare","Hitoshi Ariga"
"sv2-153","Noivern ex","sv2",0.9,"Double Rare","Nisota Niso"
"sv2-162","Slaking","sv2",0.1,"Rare","Yuya Oka"
"sv2-169","Squawkabilly ex","sv2",1.12,"Double Rare","PLANETA Mochizuki"
"sv2-194","Heracross","sv2",10.39,"Illustration Rare","Kurata So"
"sv2-195","Tropius","sv2",5.79,"Illustration Rare","Jerky"
"sv2-196","Sprigatito","sv2",11.69,"Illustration Rare","Kouki Saitou"
"sv2-197","Floragato","sv2",7.54,"Illustration Rare","Kouki Saitou"
"sv2-198","Bramblin","sv2",5.96,"Illustration Rare","sowsow"
"sv2-199","Fletchinder","sv2",7.56,"Illustration Rare","Atsushi Furusawa"
"sv2-200","Pyroar","sv2",6.52,"Illustration Rare","Po-Suzuki"
"sv2-201","Fuecoco","sv2",9.6,"Illustration Rare","kantaro"
"sv2-202","Crocalor","sv2",5.55,"Illustration Rare","kantaro"
"sv2-203","Magikarp","sv2",66.07,"Illustration Rare","Shinji Kanda"
"sv2-204","Marill","sv2",10.3,"Illustration Rare","Atsuya Uki"
"sv2-205","Eiscue","sv2",6.84,"Illustration Rare","Nelnal"
"sv2-206","Quaxly","sv2",5.4,"Illustration Rare","Souichirou Gunjima"
"sv2-207","Quaxwell","sv2",4.68,"Illustration Rare","Souichirou Gunjima"
"sv2-208","Frigibax","sv2",7.75,"Illustration Rare","Tomokazu Komiya"
"sv2-209","Arctibax","sv2",4.15,"Illustration Rare","Tomokazu Komiya"
"sv2-21","Lokix","sv2",0.08,"Rare","Anesaki Dynamic"
"sv2-210","Baxcalibur","sv2",8.49,"Illustration Rare","Tomokazu Komiya"
"sv2-211","Raichu","sv2",22.59,"Illustration Rare","Toshinao Aoki"
"sv2-212","Mismagius","sv2",9.11,"Illustration Rare","aoki"
"sv2-213","Gothorita","sv2",4.85,"Illustration Rare","SIE NANAHARA"
"sv2-214","Sandygast","sv2",5.56,"Illustration Rare","Teeziro"
"sv2-215","Rabsca","sv2",5.6,"Illustration Rare","nagimiso"
"sv2-216","Tinkatink","sv2",4.77,"Illustration Rare","Tika Matsuno"
"sv2-217","Tinkatuff","sv2",6.67,"Illustration Rare","Tika Matsuno"
"sv2-218","Paldean Tauros","sv2",8.98,"Illustration Rare","Anesaki Dynamic"
"sv2-219","Sudowoodo","sv2",8.48,"Illustration Rare","Narumi Sato"
"sv2-220","Nacli","sv2",4.23,"Illustration Rare","Ryota Murayama"
"sv2-221","Paldean Wooper","sv2",3.58,"Illustration Rare","Miki Tanaka"
"sv2-222","Tyranitar","sv2",24.66,"Illustration Rare","Nurikabe"
"sv2-223","Grafaiai","sv2",6.37,"Illustration Rare","Oswaldo KATO"
"sv2-224","Orthworm","sv2",4.43,"Illustration Rare","OKACHEKE"
"sv2-225","Rookidee","sv2",5.11,"Illustration Rare","GOSSAN"
"sv2-226","Maushold","sv2",12.15,"Illustration Rare","Mizue"
"sv2-227","Flamigo","sv2",4.28,"Illustration Rare","Shibuzoh."
"sv2-228","Farigiraf","sv2",5.84,"Illustration Rare","Mina Nakai"
"sv2-229","Dudunsparce","sv2",4.44,"Illustration Rare","Saya Tsuruta"
